secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
12466,0,171,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12467,0,171.2,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12468,0,171.4,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12469,0,171.6,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12470,0,171.8,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12471,0,172,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12472,0,172.2,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12473,0,172.4,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12474,0,172.6,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12475,0,172.8,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12476,0,173,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12477,0,173.2,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12478,0,173.4,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12479,0,173.6,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12480,0,173.8,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12481,0,174,3.75284,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12482,0,173.786,3.75297,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12483,0,173.571,3.75309,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12484,0,173.357,3.75322,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12485,0,173.143,3.75334,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12486,0,172.929,3.75347,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12487,0,172.714,3.75359,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12488,0,172.5,3.75372,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12489,0,172.286,3.75385,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12490,0,172.071,3.75397,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12491,0,171.857,3.7541,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12492,0,171.643,3.75422,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12493,0,171.429,3.75435,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12494,0,171.214,3.75447,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12495,0,171,3.7546,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12496,0,169.5,3.7546,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12497,0,168,3.7546,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12498,0,167,3.7546,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12499,0,166,3.7546,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12500,0,165,3.7546,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12501,0,164,3.7546,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12502,0,163,3.7546,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12503,0,162,3.7546,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12504,2.92857,162.214,3.75504,0.221914,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12505,5.85714,162.429,3.75548,0.443829,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12506,8.78571,162.643,3.75593,0.665743,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12507,11.7143,162.857,3.75637,0.887657,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12508,14.6429,163.071,3.75681,1.10957,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12509,17.5714,163.286,3.75725,1.33149,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12510,20.5,163.5,3.7577,1.5534,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12511,23.4286,163.714,3.75814,1.77531,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12512,26.3571,163.929,3.75858,1.99723,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12513,29.2857,164.143,3.75902,2.21914,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12514,32.2143,164.357,3.75946,2.44106,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12515,35.1429,164.571,3.75991,2.66297,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12516,38.0714,164.786,3.76035,2.88489,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12517,41,165,3.76079,3.1068,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12518,37.2727,164.727,3.76131,2.82436,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12519,33.5455,164.455,3.76184,2.54193,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12520,29.8182,164.182,3.76236,2.25949,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12521,26.0909,163.909,3.76288,1.97705,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12522,22.3636,163.636,3.76341,1.69462,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12523,18.6364,163.364,3.76393,1.41218,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12524,14.9091,163.091,3.76446,1.12975,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12525,11.1818,162.818,3.76498,0.847309,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12526,7.45455,162.545,3.7655,0.564873,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12527,3.72727,162.273,3.76603,0.282436,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12528,0,162,3.76655,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12529,0,160.5,3.76655,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12530,0,159,3.76655,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12531,0,156,3.76655,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12532,43,153,3.76748,3.3228,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12533,47,150,3.76851,3.726,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12534,47.6429,150.214,3.76959,3.78694,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12535,48.2857,150.429,3.77068,3.84789,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12536,48.9286,150.643,3.77177,3.90883,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12537,49.5714,150.857,3.77285,3.96977,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12538,50.2143,151.071,3.77393,4.03071,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12539,50.8571,151.286,3.77502,4.09166,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12540,51.5,151.5,3.77611,4.1526,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12541,52.1429,151.714,3.77719,4.21354,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12542,52.7857,151.929,3.77827,4.27449,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12543,53.4286,152.143,3.77936,4.33543,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12544,54.0714,152.357,3.78045,4.39637,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12545,54.7143,152.571,3.78153,4.45731,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12546,55.3571,152.786,3.78261,4.51826,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12547,56,153,3.7837,4.5792,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12548,46.6667,153.5,3.7841,3.816,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12549,37.3333,154,3.78451,3.0528,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12550,28,154.5,3.78491,2.2896,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12551,18.6667,155,3.78531,1.5264,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12552,9.33333,155.5,3.78572,0.7632,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12553,0,156,3.78612,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12554,0,158,3.78612,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12555,0,160,3.78612,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12556,0,163,3.78612,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12557,0,166,3.78612,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12558,4.08333,166.417,3.78683,0.33,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12559,8.16667,166.833,3.78755,0.66,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12560,12.25,167.25,3.78826,0.99,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12561,16.3333,167.667,3.78898,1.32,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12562,20.4167,168.083,3.78969,1.65,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12563,24.5,168.5,3.7904,1.98,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12564,28.5833,168.917,3.79112,2.31,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12565,32.6667,169.333,3.79183,2.64,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12566,36.75,169.75,3.79255,2.97,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12567,40.8333,170.167,3.79326,3.3,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12568,44.9167,170.583,3.79398,3.63,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12569,49,171,3.79469,3.96,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12570,49,172.5,3.79581,3.9924,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12571,49,174,3.79692,4.0248,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12572,49,175.5,3.79802,3.9636,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12573,49,177,3.79911,3.9024,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12574,44.5455,177.273,3.79957,3.54764,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12575,40.0909,177.545,3.80002,3.19287,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12576,35.6364,177.818,3.80048,2.83811,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12577,31.1818,178.091,3.80094,2.48335,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12578,26.7273,178.364,3.8014,2.12858,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12579,22.2727,178.636,3.80185,1.77382,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12580,17.8182,178.909,3.80231,1.41905,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12581,13.3636,179.182,3.80277,1.06429,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12582,8.90909,179.455,3.80323,0.709527,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12583,4.45455,179.727,3.80368,0.354764,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12584,0,180,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12616,0,177,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12617,0,176,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12618,0,175,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12619,0,174,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12620,0,173.667,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12621,0,173.333,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12622,0,173,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12623,0,172.667,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12624,0,172.333,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12625,0,172,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12626,0,171.667,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12627,0,171.333,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12628,0,171,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12629,0,170.25,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12630,0,169.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12631,0,168.75,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12632,0,168,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12633,0,167.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12634,0,167,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12635,0,166.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12636,0,166,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12637,0,165.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12638,0,165,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12639,0,163.667,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12640,0,162.333,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12641,0,161,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12642,0,160.8,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12643,0,160.6,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12644,0,160.4,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12645,0,160.2,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12646,0,160,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12647,0,159.8,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12648,0,159.6,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12649,0,159.4,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12650,0,159.2,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12651,0,159,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12652,0,158.8,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12653,0,158.6,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12654,0,158.4,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12655,0,158.2,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12656,0,158,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12657,0,157.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12658,0,157,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12659,0,156.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12660,0,156,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12661,0,155.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12662,0,155,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12663,0,154.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12664,0,154,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12665,0,153.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12666,0,153,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12667,0,152.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12668,0,152,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12669,0,148,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12670,0,149,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12671,0,147,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12672,0,145,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12673,0,143,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12674,0,143,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12675,0,140.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12676,0,138,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12677,0,137.333,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12678,0,136.667,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12679,0,136,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12680,0,135.333,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12681,0,134.667,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12682,0,134,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12683,0,131,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12684,0,129.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12685,0,128,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12686,0,126.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12687,0,125,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12688,0,125.2,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12689,0,125.4,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12690,0,125.6,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12691,0,125.8,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12692,0,126,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12693,0,126.2,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12694,0,126.4,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12695,0,126.6,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12696,0,126.8,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12697,0,127,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12698,0,127.2,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12699,0,127.4,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12700,0,127.6,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12701,0,127.8,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12702,0,128,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12703,0,128.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12704,0,129,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12705,0,129.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12706,0,130,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12707,0,130.5,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12708,0,131,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12709,0,130.4,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12710,0,129.8,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12711,0,129.2,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12712,0,128.6,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12713,0,128,3.80414,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12714,6.77778,128.444,3.80429,0.5432,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12715,13.5556,128.889,3.80444,1.0864,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12716,20.3333,129.333,3.80459,1.6296,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12717,27.1111,129.778,3.80474,2.1728,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12718,33.8889,130.222,3.8049,2.716,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12719,40.6667,130.667,3.80505,3.2592,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12720,47.4444,131.111,3.8052,3.8024,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12721,54.2222,131.556,3.80535,4.3456,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12722,61,132,3.8055,4.8888,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12723,66,132.6,3.80715,5.9328,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12724,71,133.2,3.80881,6.9768,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12725,76,133.8,3.81046,8.0208,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12726,81,134.4,3.81212,9.0648,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12727,86,135,3.81377,10.1088,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12728,43,137.5,3.81377,5.0544,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12729,0,140,3.81377,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12730,0,141.5,3.81377,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12731,0,143,3.81377,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12732,0,144,3.81377,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12733,0,145,3.81377,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12734,0,146,3.81377,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12735,0,145.333,3.81377,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12736,0,144.667,3.81377,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12737,0,144,3.81377,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12738,0,143.333,3.81377,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12739,0,142.667,3.81377,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12740,0,142,3.81377,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12741,18.3333,140.667,3.81459,1.5096,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12742,36.6667,139.333,3.81542,3.0192,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
12743,55,138,3.81624,4.5288,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
